date,pm2_5,pm10,carbon_monoxide,dust,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,surface_pressure,month,exceed,pm25_tomorrow,danger_tomorrow
2024-01-02,19.883333333333333,28.445833333333336,958.25,0.0,22.212500000000002,68.54166666666667,3.6958333333333333,233.45833333333334,0.0,978.1833333333334,1,False,18.233333333333334,0
2024-01-03,18.233333333333334,26.104166666666668,847.125,0.0,22.241666666666664,69.16666666666667,4.391666666666667,242.0,0.0,978.4416666666666,1,False,18.7375,0
2024-01-04,18.7375,27.0625,824.75,0.0,22.445833333333336,70.5,4.629166666666666,243.66666666666666,0.0,978.5749999999999,1,False,16.712500000000002,0
2024-01-05,16.712500000000002,24.27916666666667,793.4166666666666,0.0,22.995833333333334,67.625,3.5416666666666665,242.58333333333334,0.0,978.7958333333332,1,False,18.3,0
2024-01-06,18.3,26.537499999999998,869.6666666666666,0.0,22.90416666666667,70.58333333333333,3.7874999999999996,239.41666666666666,0.0,979.0166666666668,1,False,19.266666666666666,0
2024-01-07,19.266666666666666,27.925,883.6666666666666,0.0,23.616666666666664,74.0,4.241666666666666,265.125,0.1,978.9,1,False,20.354166666666668,0
2024-01-08,20.354166666666668,29.52916666666667,852.1666666666666,0.0,23.833333333333332,72.20833333333333,3.5041666666666664,227.29166666666666,0.0,978.3791666666666,1,False,20.745833333333334,0
2024-01-09,20.745833333333334,30.15833333333333,932.2083333333334,0.0,24.054166666666664,69.04166666666667,3.404166666666667,237.33333333333334,0.0,976.9833333333332,1,False,17.662499999999998,0
2024-01-10,17.662499999999998,25.55,844.625,0.0,23.445833333333336,64.75,3.4458333333333333,254.66666666666666,0.0,976.1541666666667,1,False,22.075,0
2024-01-11,22.075,31.870833333333334,889.3333333333334,0.0,23.441666666666666,64.70833333333333,3.8708333333333336,245.70833333333334,0.0,976.6166666666667,1,False,23.22083333333333,0
2024-01-12,23.22083333333333,33.34583333333333,916.125,0.0,23.3875,66.375,3.1,232.66666666666666,0.0,976.1416666666668,1,False,24.9875,0
2024-01-13,24.9875,35.895833333333336,784.125,0.0,23.90833333333333,62.333333333333336,3.058333333333333,242.45833333333334,0.0,976.8041666666667,1,False,21.945833333333336,0
2024-01-14,21.945833333333336,31.695833333333336,640.1666666666666,0.0,22.84166666666667,80.54166666666667,4.458333333333333,243.83333333333334,4.1,979.0166666666668,1,False,17.220833333333335,0
2024-01-15,17.220833333333335,25.004166666666666,667.75,0.0,22.34583333333333,83.375,5.795833333333333,261.2916666666667,7.4,979.3208333333333,1,False,20.704166666666666,0
2024-01-16,20.704166666666666,30.0625,765.6666666666666,0.0,21.866666666666664,84.5,4.020833333333333,242.79166666666666,3.1,978.7041666666668,1,False,20.0,0
2024-01-17,20.0,28.916666666666668,849.5,0.0,21.895833333333332,81.95833333333333,4.595833333333333,246.375,2.0,978.15,1,False,24.266666666666666,0
2024-01-18,24.266666666666666,35.15416666666667,1038.7916666666667,0.0,22.066666666666666,78.54166666666667,4.1875,237.04166666666666,0.0,977.6041666666666,1,False,18.9875,0
2024-01-19,18.9875,27.491666666666664,1039.9166666666667,0.0,22.483333333333334,68.08333333333333,3.6291666666666664,238.04166666666666,0.0,977.0541666666667,1,False,17.166666666666668,0
2024-01-20,17.166666666666668,24.787499999999998,830.7916666666666,0.0,20.962500000000002,64.375,3.391666666666666,260.75,0.0,977.2083333333334,1,False,16.650000000000002,0
2024-01-21,16.650000000000002,24.066666666666666,904.25,0.125,20.8125,61.541666666666664,3.9958333333333336,240.58333333333334,0.0,977.7791666666667,1,False,19.154166666666665,0
2024-01-22,19.154166666666665,27.833333333333332,855.5833333333334,0.5833333333333334,21.054166666666667,59.708333333333336,2.7125,254.70833333333334,0.0,978.8125,1,False,21.849999999999998,0
2024-01-23,21.849999999999998,31.75,793.8333333333334,0.625,21.5625,63.166666666666664,4.366666666666666,245.45833333333334,0.0,979.15,1,False,17.925,0
2024-01-24,17.925,25.916666666666668,588.0,0.0,22.129166666666666,72.375,6.108333333333333,209.04166666666666,0.30000000000000004,980.6458333333334,1,False,24.537499999999998,0
2024-01-25,24.537499999999998,35.545833333333334,675.0833333333334,0.0,22.066666666666666,74.66666666666667,7.008333333333333,202.70833333333334,0.1,982.6166666666667,1,False,18.004166666666666,0
2024-01-26,18.004166666666666,25.945833333333336,623.0833333333334,0.0,20.75,78.95833333333333,5.908333333333334,216.83333333333334,0.0,983.4166666666666,1,False,20.395833333333332,0
2024-01-27,20.395833333333332,29.44583333333333,621.25,0.0,20.775000000000002,81.625,5.025,240.375,0.0,982.2333333333332,1,False,19.6375,0
2024-01-28,19.6375,28.400000000000002,732.875,0.0,21.229166666666668,84.58333333333333,5.125,246.875,1.5,981.3791666666666,1,False,19.275000000000002,0
2024-01-29,19.275000000000002,27.820833333333336,654.875,0.0,22.791666666666668,81.5,6.329166666666667,154.875,1.5,980.7583333333333,1,False,18.412499999999998,0
2024-01-30,18.412499999999998,26.629166666666666,493.7083333333333,0.0,22.433333333333334,83.58333333333333,5.045833333333333,215.20833333333334,1.4,980.1833333333334,1,False,16.625,0
2024-01-31,16.625,23.866666666666664,606.3333333333334,0.0,22.175,79.16666666666667,3.0041666666666664,205.625,0.0,979.875,1,False,16.712500000000002,0
2024-02-01,16.712500000000002,24.075,882.7083333333334,0.0,22.854166666666668,63.458333333333336,3.1958333333333333,234.91666666666666,0.0,979.7125,2,False,15.375,0
2024-02-02,15.375,22.070833333333336,925.7083333333334,0.0,22.554166666666664,60.958333333333336,3.845833333333333,231.58333333333334,0.0,978.5875,2,False,17.679166666666667,0
2024-02-03,17.679166666666667,25.65416666666667,946.6666666666666,0.20833333333333334,22.6375,56.916666666666664,4.3625,245.16666666666666,0.0,978.3583333333332,2,False,24.295833333333334,0
2024-02-04,24.295833333333334,36.9,834.4166666666666,1.375,21.7625,56.583333333333336,3.0541666666666667,234.91666666666666,0.0,978.9458333333333,2,False,22.59166666666667,0
2024-02-05,22.59166666666667,33.5875,985.375,1.5,23.129166666666666,54.666666666666664,3.7416666666666667,233.25,0.0,978.8333333333334,2,False,22.429166666666664,0
2024-02-06,22.429166666666664,33.604166666666664,988.0,3.9583333333333335,23.333333333333332,56.333333333333336,2.8791666666666664,256.7083333333333,0.0,978.9958333333334,2,False,24.979166666666668,0
2024-02-07,24.979166666666668,38.362500000000004,987.0,7.625,23.15416666666667,60.125,3.1,247.41666666666666,0.0,977.8375,2,False,26.883333333333336,0
2024-02-08,26.883333333333336,41.61666666666667,984.5,7.041666666666667,24.233333333333334,54.75,3.15,239.5,0.0,976.1833333333334,2,False,26.991666666666664,0
2024-02-09,26.991666666666664,40.858333333333334,885.0,4.416666666666667,25.27916666666667,56.541666666666664,3.795833333333333,218.79166666666666,0.0,977.2666666666668,2,False,28.599999999999998,0
2024-02-10,28.599999999999998,41.729166666666664,628.1666666666666,0.3333333333333333,25.241666666666664,70.25,7.758333333333333,211.75,2.4,980.5666666666666,2,False,40.44166666666667,1
2024-02-11,40.44166666666667,58.75,731.6666666666666,1.0416666666666667,23.65416666666667,75.54166666666667,6.108333333333333,205.375,1.4000000000000001,983.9916666666667,2,True,34.520833333333336,0
2024-02-12,34.520833333333336,50.51666666666667,1074.2916666666667,1.0,23.245833333333334,69.08333333333333,5.2250000000000005,259.9166666666667,0.0,982.8291666666668,2,False,24.058333333333334,0
2024-02-13,24.058333333333334,35.12083333333333,965.0,0.5833333333333334,24.566666666666666,60.541666666666664,3.733333333333333,243.04166666666666,0.0,980.8083333333334,2,False,21.625,0
2024-02-14,21.625,31.608333333333334,932.0416666666666,0.625,24.495833333333334,59.041666666666664,4.029166666666667,244.08333333333334,0.0,979.1333333333333,2,False,25.316666666666666,0
2024-02-15,25.316666666666666,36.733333333333334,1038.4166666666667,0.125,24.354166666666668,57.833333333333336,4.379166666666666,280.75,0.0,979.1,2,False,25.441666666666666,0
2024-02-16,25.441666666666666,36.80416666666667,845.6666666666666,0.125,25.045833333333334,56.75,4.466666666666667,245.58333333333334,0.0,978.5458333333332,2,False,24.983333333333334,0
2024-02-17,24.983333333333334,36.4125,823.625,0.375,24.90416666666667,61.041666666666664,4.341666666666667,205.70833333333334,0.0,976.0541666666667,2,False,19.416666666666668,0
2024-02-18,19.416666666666668,28.629166666666666,976.0416666666666,0.75,23.27916666666667,58.708333333333336,5.0125,242.54166666666666,0.0,975.975,2,False,18.979166666666668,0
2024-02-19,18.979166666666668,27.59583333333333,909.25,0.375,22.916666666666668,57.5,4.845833333333333,248.125,0.0,976.1999999999999,2,False,17.191666666666666,0
2024-02-20,17.191666666666666,24.995833333333334,877.9583333333334,0.125,23.858333333333334,55.791666666666664,6.654166666666666,230.75,0.0,975.2041666666668,2,False,19.775000000000002,0
2024-02-21,19.775000000000002,29.079166666666666,933.2083333333334,1.1666666666666667,22.599999999999998,53.25,4.3374999999999995,238.375,0.0,975.5749999999999,2,False,22.900000000000002,0
2024-02-22,22.900000000000002,33.8125,885.25,1.1666666666666667,23.875,49.833333333333336,4.204166666666667,250.0,0.0,976.6666666666666,2,False,21.295833333333334,0
2024-02-23,21.295833333333334,31.366666666666664,949.9166666666666,0.5,25.441666666666666,46.208333333333336,4.6000000000000005,226.20833333333334,0.0,977.35,2,False,22.7,0
2024-02-24,22.7,33.0375,916.2083333333334,0.25,23.983333333333334,48.125,3.995833333333333,243.16666666666666,0.0,977.4291666666667,2,False,26.9875,0
2024-02-25,26.9875,39.32083333333333,870.625,0.0,26.287499999999998,48.125,2.529166666666667,246.0,0.0,977.2708333333334,2,False,34.55833333333333,0
2024-02-26,34.55833333333333,50.4,677.875,0.0,26.604166666666668,50.25,4.579166666666667,251.625,0.0,977.5541666666667,2,False,33.291666666666664,0
2024-02-27,33.291666666666664,48.75833333333333,665.4583333333334,0.0,27.333333333333332,62.25,6.629166666666666,229.83333333333334,0.0,976.725,2,False,25.3125,0
2024-02-28,25.3125,37.016666666666666,581.875,0.0,27.891666666666666,57.416666666666664,6.429166666666667,204.54166666666666,0.0,975.125,2,False,18.745833333333334,0
2024-02-29,18.745833333333334,27.3,670.0,0.5,26.400000000000002,52.291666666666664,5.2749999999999995,229.83333333333334,0.0,974.9541666666668,2,False,21.729166666666668,0
2024-03-01,21.729166666666668,31.775000000000002,728.6666666666666,0.5833333333333334,26.84583333333333,47.708333333333336,4.004166666666667,239.375,0.0,975.6166666666667,3,False,28.275000000000002,0
2024-03-02,28.275000000000002,41.391666666666666,529.5416666666666,0.25,28.245833333333334,46.458333333333336,5.3125,225.29166666666666,0.0,975.8874999999999,3,False,24.504166666666666,0
2024-03-03,24.504166666666666,36.15833333333333,544.5416666666666,0.5,27.8875,54.25,5.983333333333333,212.29166666666666,0.1,975.4375,3,False,18.145833333333332,0
2024-03-04,18.145833333333332,26.829166666666666,754.5,0.6666666666666666,26.891666666666666,49.666666666666664,5.1875,211.79166666666666,0.0,974.35,3,False,24.354166666666668,0
2024-03-05,24.354166666666668,36.07083333333333,909.9166666666666,1.7083333333333333,26.95,47.916666666666664,4.220833333333333,218.91666666666666,0.0,973.6416666666668,3,False,31.4875,0
2024-03-06,31.4875,46.166666666666664,959.2916666666666,1.5416666666666667,27.170833333333334,43.666666666666664,3.9,227.875,0.0,972.9125,3,False,49.854166666666664,1
2024-03-07,49.854166666666664,73.39583333333333,1021.875,1.2083333333333333,28.083333333333332,44.416666666666664,4.383333333333334,247.29166666666666,0.0,973.0541666666667,3,True,40.28333333333333,1
2024-03-08,40.28333333333333,59.637499999999996,790.125,0.7083333333333334,28.820833333333336,47.666666666666664,5.841666666666666,219.125,0.0,973.4458333333333,3,True,24.6125,0
2024-03-09,24.6125,36.4,559.2916666666666,0.375,28.7,42.125,6.533333333333334,224.75,0.0,974.0083333333333,3,False,24.308333333333334,0
2024-03-10,24.308333333333334,36.275,672.9583333333334,1.4583333333333333,28.633333333333336,39.833333333333336,5.683333333333334,216.5,0.0,976.1374999999999,3,False,23.8125,0
2024-03-11,23.8125,35.63333333333333,710.2916666666666,1.5,28.5,40.416666666666664,5.125,220.375,0.0,977.4958333333334,3,False,29.5125,0
2024-03-12,29.5125,44.07083333333333,457.8333333333333,0.5,28.958333333333332,39.708333333333336,6.979166666666667,235.45833333333334,0.0,976.2208333333333,3,False,16.066666666666666,0
2024-03-13,16.066666666666666,23.633333333333336,606.0833333333334,0.4166666666666667,27.104166666666668,46.541666666666664,6.55,214.83333333333334,0.0,975.5958333333333,3,False,32.487500000000004,0
2024-03-14,32.487500000000004,47.98333333333333,959.6666666666666,2.5416666666666665,26.458333333333332,41.708333333333336,3.8833333333333333,230.58333333333334,0.0,975.4416666666666,3,False,53.55833333333334,1
2024-03-15,53.55833333333334,79.02499999999999,1226.75,3.125,28.275000000000002,38.541666666666664,3.0124999999999997,232.625,0.0,975.5875,3,True,45.57083333333333,1
2024-03-16,45.57083333333333,68.5625,947.625,2.0,29.133333333333336,40.0,5.420833333333333,204.66666666666666,0.0,976.2833333333333,3,True,45.041666666666664,1
2024-03-17,45.041666666666664,69.10416666666667,673.0416666666666,1.7083333333333333,29.545833333333334,43.333333333333336,4.979166666666667,187.20833333333334,0.4,976.1166666666667,3,True,39.458333333333336,1
2024-03-18,39.458333333333336,60.26666666666667,791.5,1.2083333333333333,29.97083333333333,43.958333333333336,4.991666666666666,201.91666666666666,0.0,975.1208333333334,3,True,49.041666666666664,1
2024-03-19,49.041666666666664,73.95416666666667,766.2083333333334,1.5,29.3875,48.458333333333336,5.875,189.95833333333334,0.8999999999999999,975.8041666666667,3,True,23.683333333333334,0
2024-03-20,23.683333333333334,34.05416666666667,575.0833333333334,0.0,26.129166666666666,72.29166666666667,6.691666666666666,192.83333333333334,7.0,980.0458333333332,3,False,22.900000000000002,0
2024-03-21,22.900000000000002,33.025,686.7916666666666,0.0,26.066666666666666,73.58333333333333,4.783333333333333,214.625,0.1,977.5916666666667,3,False,26.804166666666664,0
2024-03-22,26.804166666666664,39.104166666666664,818.0,0.25,26.770833333333332,65.45833333333333,4.195833333333334,262.4583333333333,0.1,973.775,3,False,19.341666666666665,0
